test_y,predicted_values
22755.951,22394.756
23681.62,24213.549
24806.867,24726.053
25309.438,25234.52
25312.992,24854.463
25211.443,24318.617
23970.951,24016.324
21899.93,22819.654
20306.443,20559.715
18504.824,18626.633
17349.719,17116.559
16792.816,16077.006
16076.021,15436.761
15282.5,15034.784
14690.846,14638.153
14021.761,14124.807
14010.845,13520.757
14678.134,13595.88
15610.282,14675.078
16413.732,15964.951
16198.908,16723.795
16332.395,17438.828
18773.732,18642.912
21589.824,21131.508
23835.387,23768.926
24315.986,25115.879
25419.473,25056.559
24897.492,25349.46
24375.514,24496.979
23853.535,23692.19
23331.557,22973.777
22809.578,22162.943
21484.824,21240.928
20336.373,19767.117
18841.973,18739.84
17409.402,17585.846
16497.535,16218.492
15759.859,15352.925
15363.24,14822.775
14876.761,14608.556
14119.401,14202.665
14530.246,13933.713
15810.07,14448.51
17198.873,15657.55
15974.189,16824.982
16618.662,16679.268
19231.338,18155.91
20914.438,21080.377
22999.12,22444.965
23961.443,23688.252
25416.408,24165.795
24913.295,24998.406
24410.184,24227.184
23907.07,23776.086
23403.957,23112.828
22900.846,22347.855
22025.88,21406.914
21088.416,20342.803
19384.262,19347.428
18045.562,18034.379
17557.395,16818.094
16721.691,16394.463
16114.402,15904.339
14534.12,15472.143
14908.65,13930.009
15283.181,14495.905
15657.711,15199.052
16632.43,15850.623
17135.914,16334.837
17557.922,17517.953
18655.74,19183.475
19920.492,20325.223
21223.662,21198.207
21897.078,21793.432
23238.908,22190.12
23061.832,22815.156
22614.014,22300.857
22142.57,21707.64
21480.67,21408.047
19748.31,20561.46
20806.021,18718.867
22004.578,19114.375
21385.422,20118.14
17900.105,19840.225
17561.092,16799.307
17642.113,16354.289
17104.438,16653.979
17351.443,16489.916
17097.852,16570.133
17502.36,16627.64
17770.916,17043.975
18603.451,17317.36
19021.832,18202.512
19138.133,19118.156
20437.184,20011.678
23118.979,21195.777
24792.113,23684.71
26839.86,25120.482
26515.402,26562.8
26190.943,25721.717
25866.486,25025.033
25542.027,24719.504
25217.57,24371.672
23540.88,24204.8
22251.127,22883.352
21859.824,21295.43
20919.93,20336.182
18740.67,19368.457
17211.727,17851.855
15936.69,16701.947
14892.852,15504.003
15531.629,14414.39
16170.405,15204.994
16809.182,16199.416
17447.957,16923.598
18116.832,17324.363
18307.746,17946.072
19966.725,18806.639
19696.268,20868.676
19914.79,21223.105
21738.31,21321.697
23014.754,22683.549
23991.021,23507.578
24404.613,23629.05
24374.473,23577.646
24106.902,23271.678
23069.049,22610.605
21284.402,21345.377
19720.633,19759.248
20287.676,18332.793
19503.838,18580.719
18696.127,17815.812
16688.098,17307.496
15563.028,15677.682
15443.099,14762.381
15119.788,14939.682
15076.585,15034.188
14473.169,15416.276
14119.612,14940.6875
13233.311,14481.768
13241.162,13367.712
13249.014,13653.24
13256.866,14210.649
14883.768,14864.798
16450.387,16726.758
17528.557,18016.195
17824.578,18495.928
17648.697,17672.84
17475.0,16873.643
17009.895,16619.953
