test_y,predicted_values
13804.129,14278.228
13082.75,13403.059
12614.25,12801.933
13316.792,12816.547
14019.334,13347.44
14721.877,13967.211
15424.419,14584.626
15057.499,14928.786
14736.449,14456.635
13699.399,14011.271
13762.779,13278.018
14343.02,13481.312
15042.299,14225.545
14757.4795,14954.52
14482.319,14677.488
14207.159,14192.969
13932.0,14165.74
15185.379,13825.691
14911.77,14726.135
14687.779,14543.799
15138.549,14412.295
15315.35,14811.33
15105.579,15013.757
14708.799,14705.113
14438.83,14007.767
14123.879,13406.343
13378.649,13124.383
13256.314,12936.461
13133.9795,13028.671
14503.114,12995.969
15872.249,13994.461
15191.249,14830.401
14882.799,14091.649
14863.749,13534.905
14166.819,13747.793
14409.92,13493.067
15772.799,13674.427
15522.049,14809.183
15018.456,14933.75
14514.862,14596.904
14011.27,14235.013
14923.4795,13785.545
15367.52,14206.089
14863.67,14766.75
15227.949,14526.291
15344.049,14681.581
15235.529,14562.223
14873.779,14321.315
14401.579,13889.233
13948.399,13077.443
13551.199,13043.342
12942.719,13515.484
13411.105,13445.507
13879.491,13885.881
14347.877,14105.715
14816.264,14097.277
15284.649,14216.0
14131.649,14546.586
13878.4795,13900.334
13911.199,13579.626
14946.899,13715.75
13469.2295,14519.624
13676.286,13198.264
13883.343,13098.36
14090.399,13614.324
14339.899,13919.103
14343.819,13912.912
14636.75,13919.352
14842.529,14282.832
14803.069,14344.858
14563.899,14123.775
15139.699,13703.969
14892.999,14070.941
14226.9795,13739.295
14156.249,13402.315
14100.449,13998.11
14420.17,14233.634
15884.779,14524.285
15974.379,15685.207
16268.899,15547.792
19868.27,15473.933
21177.049,18002.982
21552.898,19490.725
21684.45,20351.078
21383.5,20630.64
21543.5,20283.537
20399.53,20391.32
20328.129,19764.55
20882.28,20161.484
21981.898,20630.686
21133.5,21179.33
21324.078,20918.188
21541.7,20812.5
21455.969,20743.709
21431.719,20495.512
