test_y,predicted_values
1673.5294,1712.1256
1629.4117,1696.8663
1785.2941,1676.443
1958.8235,1828.2715
2100.0,2054.1309
2211.7646,2221.8271
2282.353,2292.7024
2229.4119,2290.2307
2270.5881,2195.5823
2076.4707,2198.9414
2097.0588,2031.8735
1802.9412,2014.6946
1832.3529,1791.5656
1755.8823,1811.1893
1782.3529,1751.6726
1741.1765,1778.3759
1873.5294,1750.9485
1838.2352,1877.0624
1847.0588,1881.1929
1882.3529,1880.7472
1902.9412,1893.3087
1988.2352,1908.4672
2105.8823,1970.3103
2041.1765,2049.7598
1973.5294,2025.513
1885.2941,1991.8683
1929.4117,1957.2521
2067.647,2033.1721
2226.4707,2209.5693
2388.2354,2359.6775
2292.647,2454.3303
2197.0588,2308.7437
2101.4707,2185.5476
2005.8823,2047.4248
1870.5883,1939.0043
1861.7646,1799.5782
1908.8235,1806.6523
1897.0588,1861.0258
1847.0588,1881.639
1838.2352,1862.4044
1861.7646,1877.0884
1952.9412,1900.4078
2150.0,1978.1677
2138.2354,2147.8794
2126.4707,2151.1648
2005.8823,2142.542
1932.3529,2018.109
1876.4706,1913.9717
1947.0588,1849.8572
1950.0,1933.8037
